sale_year,sale_month,category,revenue,profit
2025,9,none,2295.0,425.0
2025,9,NOODLES,15894.5,2293.43
2025,9,NUTS,3718.0,580.43
2025,9,OFFICE SUPPLIES,1834.0,569.61
2025,9,OIL,6133.0,729.23
2025,9,paper plate,462.0,112.0
2025,9,Paper Supplies,1517.0,329.6
2025,9,PARTY NEEDS,33.0,6.25
2025,9,pasta,118.0,32.0
2025,9,peanuts,573.0,329.9
2025,9,PERSONAL HYGIENE,20562.0,3411.17
2025,9,Pesticide,914.0,122.85
2025,9,PLASTIC PRODUCTS,12731.0,2752.83
2025,9,POWDER SOAP,963.0,86.1
2025,9,powdered drink,550.0,80.5
2025,9,powdered drink mix,360.0,360.0
2025,9,POWDERED FRUIT DRINK,5060.0,596.49
2025,9,POWDERED MILK DRINK,17025.0,2560.96
2025,9,Prepaid Load,1962.0,98.1
2025,9,rice,3661.0,408.4
2025,9,sardines,465.0,59.5
2025,9,SCHOOL SUPPLIES,5666.0,1622.98
2025,9,SEASONINGS,15818.0,2618.7
2025,9,Sewing Essentials,120.0,40.0
2025,9,SHAMPOO,5217.0,931.56
2025,9,SIMCARD,415.0,108.0
2025,9,SKIN CARE,720.0,351.92
2025,9,slime,234.0,234.0
2025,9,smoke,1509.0,129.3
2025,9,SOAP,3074.0,524.23
2025,9,SPONGE,80.0,22.0
2025,9,STELL,20.0,5.0
2025,9,stroberry,246.0,0.0
2025,9,swakto,52.0,0.0
2025,9,TBA,31771.5,6804.77
2025,9,TBA2,241.0,106.0
2025,9,TISSUE,962.0,115.6
2025,9,tools,34.0,34.0
2025,9,TOYS,108.0,18.0
2025,9,tubig,300.0,300.0
2025,9,twin jumbo pack,198.0,33.0
2025,9,WATER ,437.0,112.12
2025,9,WAX,891.0,131.95
2025,9,whisky,1339.0,156.0
2025,9,wrap,240.0,60.0
2025,9,zest.o,120.0,-1160.0
2025,10,baby saop,100.0,100.0
2025,10,BAKING ESSENTIALS,34332.0,6230.19
2025,10,banana,7005.0,2335.0
2025,10,BATTERY,1914.0,263.0
2025,10,BISCUITS,35070.0,4776.81
2025,10,BREAD,59190.0,5960.5
2025,10,brooms,141.0,141.0
2025,10,CAKE BAR,324.0,54.5
2025,10,can,73.0,17.54
2025,10,CANDY,23836.0,4293.4
2025,10,CANNED GOODS,27180.0,3160.3
2025,10,CANNED MILK,12092.0,1549.5
2025,10,CEREAL,1674.0,232.8
2025,10,chip,2140.0,826.95
2025,10,CHIPS,25295.0,3837.15
2025,10,CIGARETTES,48844.0,3963.46
2025,10,clasic,1568.0,392.0
2025,10,CLEANING SOLUTION,612.5,246.71
2025,10,COFFEE,20849.5,3469.84
2025,10,COLOGNE,206.0,30.9
2025,10,CONDIMENTS,21415.0,2578.45
2025,10,corn,625.0,95.0
2025,10,COTTON,102.0,12.75
2025,10,crackers,3218.0,748.0
2025,10,creamer,580.0,0.0
2025,10,DEODORANT,981.0,144.4
2025,10,DETERGENT,22389.0,3731.09
2025,10,DIAPERS,8728.0,1065.64
2025,10,DISH WASHING,6031.0,1018.28
2025,10,DRINK,122516.0,20137.51
2025,10,EGG,25617.0,3448.7
2025,10,electrical,427.0,122.0
2025,10,everkeen,78.0,78.0
2025,10,FEMALE HYGEINE,4299.0,792.81
2025,10,FROZEN FOODS,17104.0,1718.16
2025,10,fuel,400.0,140.0
2025,10,green,27.0,0.0
2025,10,HAIR DYE,111.0,13.8
2025,10,home decor,162.0,83.25
2025,10,ICE CREAM,14580.0,2936.03
2025,10,jackie gel,64.0,64.0
2025,10,jelly,1122.0,192.06
2025,10,kitchen,13.0,5.5
2025,10,LIGHTER,135.0,63.0
2025,10,LIQUOR,15081.0,1542.02
2025,10,lotion,136.0,19.3
2025,10,LPG,13640.0,1430.0
2025,10,made in china,368.0,101.0
2025,10,marsmallows,7.0,2.0
2025,10,MEDICINE,2597.0,606.88
2025,10,MILK,30682.0,5089.49
2025,10,MILK FORMULA,16658.0,1262.27
2025,10,misc,96416.0,17881.5
2025,10,none,2079.0,385.0
2025,10,NOODLES,16412.0,2348.95
2025,10,NUTS,2489.0,383.63
2025,10,OFFICE SUPPLIES,1743.0,544.72
2025,10,OIL,23710.0,2388.54
2025,10,paper plate,561.0,136.0
2025,10,Paper Supplies,2561.0,529.1
2025,10,peanuts,269.0,109.5
2025,10,PERSONAL HYGIENE,20428.0,3452.35
2025,10,Pesticide,1163.0,143.95
2025,10,PLASTIC PRODUCTS,24398.0,5405.38
2025,10,PLATE,464.0,117.6
2025,10,POWDER SOAP,612.0,257.85
2025,10,powdered drink,110.0,16.1
2025,10,POWDERED FRUIT DRINK,5556.0,704.76
2025,10,POWDERED MILK DRINK,19128.0,2751.69
2025,10,Prepaid Load,1900.0,95.0
2025,10,rice,55485.0,6674.6
2025,10,sardines,225.0,29.5
2025,10,sauces,288.0,288.0
2025,10,SCHOOL SUPPLIES,4731.0,1338.45
2025,10,SEASONINGS,73898.0,11035.83
2025,10,Sewing Essentials,60.0,20.0
2025,10,SHAMPOO,5513.0,986.21
2025,10,SIMCARD,335.0,84.0
2025,10,SKIN CARE,428.0,274.64
2025,10,smoke,1648.0,-2003.0
2025,10,SOAP,3714.0,684.35
2025,10,spanish bread,40.0,12.5
2025,10,SPONGE,199.0,57.0
2025,10,stroberry,164.0,0.0
2025,10,TBA,38389.5,7788.63
2025,10,TBA2,267.0,68.0
2025,10,tiger,185.0,130.45
2025,10,TISSUE,596.0,81.0
2025,10,tools,34.0,34.0
2025,10,tubig,420.0,420.0
2025,10,TUBS,75.0,10.1
2025,10,twin jumbo pack,270.0,45.0
2025,10,WATER ,182.0,70.12
2025,10,WAX,847.0,147.1
2025,10,whisky,309.0,36.0
2025,10,WINE,47.0,6.0
2025,10,wrap,48.0,12.0
2025,10,zest.o,60.0,-580.0
2025,11,BAKING ESSENTIALS,35347.0,6625.27
2025,11,banana,9720.0,3240.0
2025,11,BATTERY,1465.0,174.5
2025,11,BISCUITS,33098.0,4492.1
2025,11,BREAD,52814.0,5339.92
2025,11,brooms,141.0,141.0
2025,11,CAKE BAR,561.0,78.86
2025,11,can,230.0,100.54
2025,11,CANDY,25930.0,4348.76
2025,11,CANNED GOODS,26585.0,3168.81
2025,11,CANNED MILK,13816.0,1759.56
2025,11,CEREAL,1115.0,160.95
2025,11,chip,2731.0,1051.3
2025,11,CHIPS,27906.0,4147.52
2025,11,CIGARETTES,49087.0,3759.26
2025,11,clasic,1444.0,361.0
2025,11,CLEANING SOLUTION,799.0,198.64
2025,11,COFFEE,20585.5,3469.09
2025,11,COLOGNE,371.0,54.18
2025,11,CONDIMENTS,20936.0,2521.48
2025,11,corn,230.0,35.0
2025,11,COTTON,182.0,23.0
2025,11,crackers,3250.0,750.0
2025,11,creamer,232.0,0.0
2025,11,DEODORANT,783.0,117.7
2025,11,DETERGENT,22490.0,3808.05
2025,11,DIAPERS,8902.0,1116.71
2025,11,DISH WASHING,4492.0,779.04
2025,11,DRINK,128059.0,18919.48
2025,11,EGG,27382.0,3730.2
2025,11,electrical,646.0,146.0
2025,11,FEMALE HYGEINE,3847.0,694.2
2025,11,foil,25.0,7.0
2025,11,Food Enhancer,66.0,63.0
2025,11,FROZEN FOODS,13432.0,1430.0
2025,11,fuel,1160.0,406.0
2025,11,green,63.0,0.0
2025,11,hair colore,75.0,20.0
2025,11,HAIR DYE,314.0,39.6
2025,11,Hardware,99.0,29.0
2025,11,home decor,36.0,18.5
2025,11,ICE CREAM,5227.0,845.0
2025,11,jelly,806.0,137.86
2025,11,kitchen,39.0,16.5
2025,11,LADY S CHOICE,220.0,220.0
2025,11,LIGHTER,270.0,126.0
2025,11,LIQUOR,18241.0,1758.04
2025,11,lotion,35.0,9.0
2025,11,LPG,9920.0,1040.0
2025,11,made in china,189.0,60.0
2025,11,MEDICINE,2958.0,686.5
2025,11,MILK,29015.0,5666.92
2025,11,MILK FORMULA,14015.0,1155.41
2025,11,misc,54071.0,13021.4
2025,11,none,2592.0,480.0
2025,11,NOODLES,27373.0,4102.02
2025,11,NUTS,4153.0,708.57
2025,11,OFFICE SUPPLIES,1178.0,393.99
2025,11,OIL,27731.0,2804.7
2025,11,paper plate,594.0,144.0
2025,11,Paper Supplies,3241.0,527.3
2025,11,PARTY NEEDS,109.0,19.75
2025,11,peanuts,385.0,351.5
2025,11,PERSONAL HYGIENE,23999.0,4194.95
2025,11,Pesticide,863.0,130.8
2025,11,PLASTIC PRODUCTS,21769.0,5045.2
2025,11,PLATE,377.0,95.55
2025,11,POLLENMART,340.0,340.0
2025,11,POWDER SOAP,380.0,112.65
2025,11,powdered drink,990.0,144.9
2025,11,POWDERED FRUIT DRINK,4602.0,601.1
2025,11,POWDERED MILK DRINK,20098.0,2865.19
2025,11,Prepaid Load,2984.0,149.2
2025,11,RICE,50207.0,5938.0
2025,11,sardines,125.0,17.5
2025,11,sauces,32.0,32.0
2025,11,SCHOOL SUPPLIES,3327.0,742.65
2025,11,SEASONINGS,76189.0,10919.26
2025,11,Sewing Essentials,144.0,48.0
2025,11,SHAMPOO,4989.5,875.73
2025,11,SIMCARD,325.0,84.0
2025,11,SKIN CARE,526.0,215.0
2025,11,smoke,2002.0,-252.8
2025,11,SOAP,2664.0,508.3
2025,11,spanish bread,40.0,12.5
2025,11,SPIRIT DRINK,179.0,39.0
2025,11,SPONGE,108.0,31.0
2025,11,STELL,20.0,5.0
2025,11,stroberry,287.0,0.0
2025,11,TBA,45691.0,8851.83
2025,11,TBA2,76.0,10.0
2025,11,tiger,299.0,135.35
2025,11,TISSUE,335.0,42.2
2025,11,tools,17.0,17.0
2025,11,trigem black trash bag medium,154.0,49.0
2025,11,tubig,1230.0,1230.0
2025,11,TUBS,82.0,11.5
2025,11,twin jumbo pack,360.0,60.0
2025,11,Vegetables,8.0,1.0
2025,11,WATER ,527.0,127.72
2025,11,WAX,3038.0,595.35
2025,11,whisky,103.0,12.0
2025,11,wrap,72.0,18.0
2025,12,baby saop,150.0,150.0
2025,12,BAKING ESSENTIALS,38773.0,6137.58
2025,12,banana,5760.0,1920.0
2025,12,BATTERY,1988.0,271.5
2025,12,BISCUITS,30342.0,4146.26
2025,12,BREAD,71500.0,7507.86
2025,12,brooms,47.0,47.0
2025,12,CAKE BAR,929.0,151.0
2025,12,can,452.0,209.62
2025,12,CANDY,31059.0,5439.36
2025,12,CANNED GOODS,33759.0,4140.46
2025,12,CANNED MILK,22002.0,2804.11
2025,12,CEREAL,1236.0,180.7
2025,12,chip,1343.0,490.7
2025,12,CHIPS,22139.0,3323.46
2025,12,chocolate,328.0,85.0
2025,12,CIGARETTES,72637.0,5645.37
2025,12,clasic,1696.0,424.0
2025,12,CLEANING SOLUTION,549.5,172.93
2025,12,COFFEE,15785.5,2645.99
2025,12,COLOGNE,105.0,16.5
2025,12,CONDIMENTS,31021.0,3648.59
2025,12,COTTON,194.0,25.0
2025,12,crackers,3289.0,759.0
2025,12,creamer,203.0,0.0
2025,12,DEODORANT,1170.0,169.7
2025,12,DETERGENT,23000.0,3788.0
2025,12,DIAPERS,10252.0,1291.7
2025,12,DISH WASHING,6959.0,1180.99
2025,12,dishwashing,336.0,34.0
2025,12,DRINK,113880.0,18165.84
2025,12,EGG,23275.0,3417.5
2025,12,Egg Large,600.0,51.0
2025,12,elec,109.0,29.0
2025,12,electrical,936.0,222.0
2025,12,everkeen,52.0,52.0
2025,12,FEMALE HYGEINE,3843.0,696.71
2025,12,femme,236.0,28.0
2025,12,Food Enhancer,88.0,84.0
2025,12,FROZEN FOODS,13084.0,1453.75
2025,12,fruit cocktail,926.0,104.0
2025,12,fuel,1520.0,532.0
2025,12,green,63.0,0.0
2025,12,gulaman,19.0,3.25
2025,12,HAIR DYE,593.0,172.6
2025,12,Hardware,69.0,9.0
2025,12,home decor,90.0,46.25
2025,12,ICE CREAM,23720.0,3644.2
2025,12,jackie gel,8.0,8.0
2025,12,jelly,1013.0,167.05
2025,12,kitchen,65.0,27.5
2025,12,LADY S CHOICE,220.0,220.0
2025,12,LIGHTER,524.0,276.0
2025,12,LIQUOR,32253.0,3222.52
2025,12,lotion,35.0,9.0
2025,12,LPG,8680.0,910.0
2025,12,made in china,199.0,63.0
2025,12,MEDICINE,2669.0,599.31
2025,12,MILK,39029.0,6140.67
2025,12,MILK FORMULA,14690.0,1136.4
2025,12,misc,52647.0,13063.65
2025,12,MOUTH WASH,153.0,20.0
2025,12,neu bake,47.0,4.0
2025,12,none,3780.0,700.0
2025,12,NOODLES,23399.0,3333.75
2025,12,NUTS,2099.0,373.19
2025,12,OFFICE SUPPLIES,1027.0,330.36
2025,12,OIL,13173.0,1439.56
2025,12,PANCAKE,147.0,27.0
2025,12,pancit,307.0,59.2
2025,12,paper plate,297.0,72.0
2025,12,Paper Supplies,1267.0,312.5
2025,12,PARTY NEEDS,133.0,39.75
2025,12,peanuts,935.0,930.0
2025,12,PERSONAL HYGIENE,25567.0,4308.39
2025,12,Pesticide,1088.0,133.0
2025,12,PLASTIC PRODUCTS,19365.0,4319.02
2025,12,PLATE,1508.0,382.2
2025,12,POLLENMART,510.0,510.0
2025,12,POWDER SOAP,543.0,172.35
2025,12,powdered drink,1320.0,193.2
2025,12,powdered drink mix,120.0,120.0
2025,12,POWDERED FRUIT DRINK,5679.0,747.59
2025,12,POWDERED MILK DRINK,20409.0,2861.84
2025,12,Prepaid Load,2166.0,255.55
2025,12,rice,41232.0,5015.8
2025,12,sardines,275.0,33.5
2025,12,sauces,128.0,128.0
2025,12,SCHOOL SUPPLIES,5244.0,1143.35
2025,12,SEASONINGS,53402.0,8233.91
2025,12,Sewing Essentials,66.0,22.0
2025,12,SHAMPOO,7021.0,1174.44
2025,12,SIMCARD,145.0,36.0
2025,12,SKIN CARE,337.0,233.8
2025,12,smoke,1921.0,-415.5
2025,12,SOAP,3650.0,662.6
2025,12,SPAGHETTIE with pasta,210.0,210.0
2025,12,spanish bread,16.0,5.0
2025,12,SPIRIT DRINK,405.0,30.0
2025,12,stroberry,287.0,0.0
2025,12,TBA,47902.0,10812.84
2025,12,tiger,695.0,313.15
2025,12,TISSUE,199.0,17.4
2025,12,tools,34.0,34.0
2025,12,TOYS,90.0,60.0
2025,12,trigem black trash bag medium,88.0,28.0
2025,12,tubig,90.0,90.0
2025,12,twin jumbo pack,414.0,69.0
2025,12,WATER ,34.0,8.24
2025,12,WAX,768.0,151.45
2025,12,whisky,618.0,72.0
2025,12,wrap,96.0,24.0
2024,1,37.3,98.0,16.0
2024,1,BAKING ESSENTIALS,30721.0,4001.53
2024,1,BATTERY,3597.0,510.82
2024,1,beauty product,72.0,10.4
2024,1,beer,802.0,193.0
2024,1,BISCUITS,31700.6,4449.18
2024,1,BREAD,84381.0,8541.31
2024,1,bulb,90.0,90.0
2024,1,CAKE BAR,804.0,569.1
2024,1,CANDY,28236.0,5211.38
2024,1,CANNED GOODS,43937.0,4349.72
2024,1,CANNED MILK,19636.0,2432.45
2024,1,CEREAL,1141.0,286.09
2024,1,chip,320.0,44.0
2024,1,CHIPS,36101.0,5679.05
2024,1,CIGARETTES,71114.0,4371.43
2024,1,CLEANING SOLUTION,927.5,132.02
2024,1,COFFEE,20433.5,3661.12
2024,1,COLOGNE,348.0,41.51
2024,1,CON,356.0,45.5
2024,1,CONDIMENTS,25828.0,3171.51
2024,1,container,267.0,72.0
2024,1,cookies,341.5,53.7
2024,1,crackers,129.0,71.0
2024,1,cream,164.0,24.0
2024,1,creamer,62.0,4.0
2024,1,DEODORANT,1775.0,296.1
2024,1,DETERGENT,30679.5,4672.24
2024,1,DIAPERS,12295.0,1526.06
2024,1,DISH WASHING,8096.0,1168.38
2024,1,DRINK,123122.0,18643.76
2024,1,eectrical,22.0,6.0
2024,1,EGG,20647.0,2011.0
2024,1,Egg Large,10.0,0.85
2024,1,electrical,135.0,10.0
2024,1,ELECTRONICS,96.0,16.0
2024,1,fabric,14.0,4.75
2024,1,FEMALE HYGEINE,5684.0,934.25
2024,1,flakes,24.0,3.3
2024,1,foil,25.0,7.0
2024,1,Food Enhancer,156.0,22.2
2024,1,FROZEN FOODS,5230.0,661.91
2024,1,fuel,1740.0,232.0
2024,1,HAIR DYE,839.0,187.1
2024,1,Hardware,111.0,37.0
2024,1,home decor,198.0,101.75
2024,1,ICE CREAM,33341.0,5109.09
2024,1,jelly,653.0,97.13
2024,1,kitchen,58.0,11.2
2024,1,LIGHTER,600.0,234.0
2024,1,LIQUOR,35699.0,3702.23
2024,1,LPG,1220.0,120.0
2024,1,marsmallows,24.0,11.64
2024,1,MEDICINE,5335.0,1212.73
2024,1,MILK,26994.0,2928.06
2024,1,MILK FORMULA,15360.0,1432.75
2024,1,misc,24486.0,7726.75
2024,1,none,2529.0,475.0
2024,1,NOODLES,31002.5,5100.82
2024,1,NUTS,1877.0,306.79
2024,1,OFFICE SUPPLIES,2990.0,850.53
2024,1,OIL,12882.0,684.77
2024,1,paper plate,1320.0,320.0
2024,1,Paper Supplies,1776.0,326.55
2024,1,PARTY NEEDS,473.0,92.75
2024,1,pasta,153.0,18.0
2024,1,pen,135.0,45.0
2024,1,PERSONAL HYGIENE,30168.5,5290.64
2024,1,Pesticide,2123.0,300.18
2024,1,PLASTIC PRODUCTS,19844.0,4481.35
2024,1,PLATE,30.0,8.35
2024,1,polish,72.0,15.0
2024,1,POWDERED FRUIT DRINK,6298.0,854.93
2024,1,POWDERED MILK DRINK,22834.0,2974.76
2024,1,Prepaid Load,15949.0,3345.67
2024,1,rice,40899.0,5107.57
2024,1,sauces,220.0,30.0
2024,1,SCHOOL SUPPLIES,6609.0,1232.32
2024,1,SEASONINGS,48137.8,6899.66
2024,1,Sewing Essentials,90.0,18.0
2024,1,SHAMPOO,10863.5,1715.4
2024,1,SKIN CARE,767.0,96.4
2024,1,smoke,24.0,-429.0
2024,1,SOAP,3411.0,567.33
2024,1,SPONGE,396.0,160.0
2024,1,TBA,48651.0,9557.92
2024,1,TBA2,76.0,10.0
2024,1,TISSUE,263.0,55.95
2024,1,toys,256.0,97.0
2024,1,TRAY,270.0,84.0
2024,1,tubs,108.0,16.0
2024,1,twine,264.0,40.0
2024,1,Vegetables,204.0,31.32
2024,1,WAX,929.0,130.95
2024,2,37.3,49.0,8.0
2024,2,BAKING ESSENTIALS,33363.0,4274.8
2024,2,BATTERY,2992.0,420.45
2024,2,beer,550.0,49.0
2024,2,BISCUITS,40256.25,6136.24
2024,2,BREAD,84509.0,8655.73
2024,2,brooms,188.0,188.0
2024,2,bulb,90.0,90.0
2024,2,CAKE BAR,875.0,577.46
2024,2,CANDY,42018.0,7051.11
2024,2,CANNED GOODS,44389.5,5449.8
2024,2,CANNED MILK,21257.0,2656.38
2024,2,CEREAL,838.0,167.74
2024,2,chip,544.0,74.8
2024,2,CHIPS,44119.0,6904.7
2024,2,CIGARETTES,88948.5,5224.16
2024,2,CLEANING SOLUTION,976.0,151.79
2024,2,COFFEE,23416.5,4205.92
2024,2,COLOGNE,294.0,37.38
2024,2,CONDIMENTS,26958.0,3320.47
2024,2,cookies,692.0,105.9
2024,2,COTTON,35.0,13.5
2024,2,crackers,264.0,62.4
2024,2,creamer,31.0,2.0
2024,2,DEODORANT,2273.0,363.85
2024,2,DETERGENT,32594.5,4961.0
2024,2,DIAPERS,12416.0,1593.84
2024,2,DISH WASHING,8053.0,1198.72
2024,2,DRINK,168645.0,25736.76
2024,2,EGG,20512.5,2001.5
2024,2,electrical,576.0,25.0
2024,2,ELECTRONICS,1536.0,254.0
2024,2,FEMALE HYGEINE,5898.0,997.52
2024,2,flakes,80.0,11.0
2024,2,Food Enhancer,263.0,36.05
2024,2,FROZEN FOODS,7652.0,947.49
2024,2,fuel,1620.0,216.0
2024,2,HAIR DYE,664.0,119.2
2024,2,Hardware,358.0,104.0
2024,2,home decor,262.0,112.0
2024,2,ICE CREAM,42497.0,6723.45
2024,2,jelly,723.0,118.25
2024,2,kitchen,261.0,50.4
2024,2,Kitchen Wares,119.0,10.53
2024,2,LIGHTER,570.0,208.0
2024,2,LIQUOR,36846.0,3734.3
2024,2,lotion,216.0,37.65
2024,2,LPG,3660.0,360.0
2024,2,MEDICINE,4371.0,853.2
2024,2,MILK,25125.0,2776.07
2024,2,MILK FORMULA,13002.0,1260.22
2024,2,misc,25870.0,5112.75
2024,2,none,2039.0,385.0
2024,2,NOODLES,25125.5,4177.72
2024,2,NUTS,3087.0,515.34
2024,2,OFFICE SUPPLIES,2636.0,764.69
2024,2,OIL,13084.0,659.04
2024,2,paper plate,759.0,184.0
2024,2,Paper Supplies,2207.0,463.3
2024,2,PARTY NEEDS,330.0,54.75
2024,2,pasta,530.0,70.0
2024,2,pen,15.0,5.0
2024,2,PERSONAL HYGIENE,31527.5,5602.15
2024,2,Pesticide,3039.0,398.85
2024,2,PLASTIC PRODUCTS,21960.0,5021.26
2024,2,POWDERED FRUIT DRINK,7168.0,888.59
2024,2,POWDERED MILK DRINK,25744.0,3454.64
2024,2,Prepaid Load,17681.0,1079.75
2024,2,rice,26723.0,3345.59
2024,2,sauces,26.0,1.8
2024,2,SCHOOL SUPPLIES,8381.0,2131.58
2024,2,SEASONINGS,44352.4,7059.07
2024,2,Sewing Essentials,50.0,10.0
2024,2,SHAMPOO,10926.5,1862.61
2024,2,SKIN CARE,1377.0,361.8
2024,2,SOAP,2878.0,425.75
2024,2,SPONGE,464.0,90.4
2024,2,TBA,56303.0,10754.85
2024,2,TBA2,292.0,22.0
2024,2,TISSUE,347.0,46.65
2024,2,toys,104.0,26.0
2024,2,twine,132.0,20.0
2024,2,Vegetables,551.0,349.14
2024,2,WAX,133.0,19.55
2024,3,BAKING ESSENTIALS,40632.0,4841.4
2024,3,BATTERY,2354.0,367.07
2024,3,BISCUITS,33970.0,4917.1
2024,3,BREAD,83340.0,8445.23
2024,3,brooms,188.0,188.0
2024,3,CAKE BAR,422.0,359.36
2024,3,CANDY,37467.0,7004.92
2024,3,CANNED GOODS,40621.5,4902.27
2024,3,CANNED MILK,28177.0,3511.49
2024,3,CEREAL,950.0,172.91
2024,3,chip,88.0,12.1
2024,3,CHIPS,33415.0,5282.22
2024,3,CIGARETTES,90460.55,4983.185
2024,3,CLEANING SOLUTION,1138.5,175.44
2024,3,COFFEE,25121.5,4595.25
2024,3,COLOGNE,119.0,14.8
2024,3,CON,178.0,22.75
2024,3,CONDIMENTS,26308.0,3244.68
2024,3,container,890.0,240.0
2024,3,cookies,18.0,18.0
2024,3,COTTON,112.0,43.2
2024,3,crackers,258.0,48.0
2024,3,creamer,31.0,2.0
2024,3,DEODORANT,1929.0,364.3
2024,3,DETERGENT,34817.5,5180.57
2024,3,DIAPERS,10331.0,1440.93
2024,3,DISH WASHING,8064.0,1125.31
2024,3,DRINK,162372.0,24802.02
2024,3,EGG,18956.5,1847.5
2024,3,Egg Large,30.0,2.55
2024,3,electrical,743.0,67.0
2024,3,ELECTRONICS,1055.0,158.0
2024,3,FEMALE HYGEINE,6466.5,1079.2
2024,3,FIRST AID,155.0,20.05
2024,3,flakes,40.0,5.5
2024,3,FROZEN FOODS,12315.0,1423.25
2024,3,fuel,1245.0,166.0
2024,3,HAIR DYE,767.0,126.8
2024,3,Hardware,83.0,25.0
2024,3,home decor,216.0,111.0
2024,3,ICE CREAM,41969.0,6447.03
2024,3,jelly,803.0,131.13
2024,3,kitchen,328.0,117.3
2024,3,LIGHTER,525.0,195.0
2024,3,LIQUOR,35565.0,3943.0
2024,3,lotion,216.0,37.65
2024,3,LPG,3660.0,360.0
2024,3,MEDICINE,3175.0,677.79
2024,3,MILK,23719.0,2576.51
2024,3,MILK FORMULA,15563.0,1366.55
2024,3,misc,30827.0,7319.2
2024,3,msg,18.0,18.0
2024,3,none,1777.0,335.0
2024,3,NOODLES,27902.0,4451.1
2024,3,NUTS,2753.0,410.96
2024,3,OFFICE SUPPLIES,1967.0,472.6
2024,3,OIL,20638.0,548.18
2024,3,paper plate,990.0,240.0
2024,3,Paper Supplies,3076.0,470.7
2024,3,PARTY NEEDS,154.0,23.0
2024,3,PERSONAL HYGIENE,33061.5,5575.37
2024,3,Pesticide,2973.0,415.25
2024,3,PLASTIC PRODUCTS,28689.0,6752.36
2024,3,PLATE,390.0,108.55
2024,3,POWDERED FRUIT DRINK,8523.0,1086.57
2024,3,POWDERED MILK DRINK,26966.0,3598.28
2024,3,Prepaid Load,14839.0,1264.45
2024,3,rice,32207.0,4039.32
2024,3,SCHOOL SUPPLIES,6883.0,1492.93
2024,3,SEASONINGS,61363.3,9229.39
2024,3,Sewing Essentials,75.0,15.0
2024,3,SHAMPOO,11335.5,1769.9
2024,3,SKIN CARE,1494.0,455.85
2024,3,smoke,144.0,-2574.0
2024,3,SOAP,4587.0,525.0
2024,3,TBA,49097.25,9570.19
2024,3,TBA2,12.0,0.0
2024,3,TISSUE,497.0,61.3
2024,3,TOYS,15.0,0.0
2024,3,twine,330.0,50.0
2024,3,utensils,52.0,8.0
2024,3,Vegetables,945.0,394.05
2024,3,WAX,360.0,42.3
2024,4,72.35,166.0,21.3
2024,4,BAKING ESSENTIALS,38938.0,6798.31
2024,4,BATTERY,1914.0,261.14
2024,4,BISCUITS,38725.0,5648.85
2024,4,BREAD,81834.0,8199.03
2024,4,brooms,329.0,329.0
2024,4,CAKE BAR,438.0,320.55
2024,4,CANDY,53485.5,11236.31
2024,4,CANNED GOODS,46055.0,5060.41
2024,4,CANNED MILK,33061.0,4211.97
2024,4,CEREAL,655.0,131.92
2024,4,chip,80.0,11.0
2024,4,CHIPS,41010.5,6266.68
2024,4,CIGARETTES,188570.5,9767.03
2024,4,CLEANING SOLUTION,1644.5,234.91
2024,4,COFFEE,24063.5,4430.03
2024,4,COLOGNE,570.0,68.3
2024,4,CONDIMENTS,26318.5,3257.43
2024,4,container,75.0,10.0
2024,4,cookies,16.0,2.2
2024,4,crackers,214.0,58.8
2024,4,creamer,62.0,4.0
2024,4,DEODORANT,4837.0,763.0
2024,4,DETERGENT,30311.0,4711.67
2024,4,DIAPERS,14951.0,1908.88
2024,4,DISH WASHING,10750.0,1672.73
2024,4,DRINK,195913.0,31079.68
2024,4,eectrical,66.0,18.0
2024,4,EGG,14973.5,1445.0
2024,4,electrical,961.0,-2885.0
2024,4,ELECTRONICS,198.0,54.0
2024,4,FEMALE HYGEINE,8772.0,1457.45
2024,4,FIRST AID,155.0,20.05
2024,4,flakes,24.0,3.3
2024,4,foil,75.0,21.0
2024,4,Food Enhancer,84.0,11.6
2024,4,FROZEN FOODS,6846.0,797.5
2024,4,fuel,1980.0,264.0
2024,4,giant,220.0,25.0
2024,4,HAIR DYE,307.0,82.8
2024,4,Hardware,94.0,32.0
2024,4,home decor,594.0,305.25
2024,4,ICE CREAM,42731.0,6650.59
2024,4,jelly,787.0,116.23
2024,4,kitchen,333.0,94.2
2024,4,Kitchen Wares,26.0,3.61
2024,4,LIGHTER,1020.0,468.0
2024,4,LIQUOR,75676.0,7742.48
2024,4,lotion,204.0,28.95
2024,4,LPG,4880.0,480.0
2024,4,MEDICINE,4849.0,1042.93
2024,4,MILK,30103.0,3128.93
2024,4,MILK FORMULA,16766.0,1582.45
2024,4,misc,37162.5,7937.925
2024,4,msg,12.0,12.0
2024,4,none,23.0,5.0
2024,4,NOODLES,28956.0,4793.07
2024,4,NUTS,3385.0,523.66
2024,4,OFFICE SUPPLIES,2097.0,580.25
2024,4,OIL,15937.0,1336.84
2024,4,paper plate,1551.0,376.0
2024,4,Paper Supplies,2793.0,723.6
2024,4,PARTY NEEDS,402.0,87.25
2024,4,PERSONAL HYGIENE,41927.5,7283.79
2024,4,Pesticide,1935.0,204.15
2024,4,PLASTIC PRODUCTS,39343.0,8661.54
2024,4,PLATE,5280.0,1469.6
2024,4,POWDERED FRUIT DRINK,13812.0,1690.91
